danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.637,0.69,9,-3.214,0,0.0693,0.417,0.0,0.211,0.103,140.329,audio_features,35srNkJVToAzYiZzron1FY,spotify:track:35srNkJVToAzYiZzron1FY,https://api.spotify.com/v1/tracks/35srNkJVToAzYiZzron1FY,https://api.spotify.com/v1/audio-analysis/35srNkJVToAzYiZzron1FY,253907,4
0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,audio_features,5vlEg2fT4cFWAqU5QptIpQ,spotify:track:5vlEg2fT4cFWAqU5QptIpQ,https://api.spotify.com/v1/tracks/5vlEg2fT4cFWAqU5QptIpQ,https://api.spotify.com/v1/audio-analysis/5vlEg2fT4cFWAqU5QptIpQ,182307,4
0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585,audio_features,2igwFfvr1OAGX9SKDCPBwO,spotify:track:2igwFfvr1OAGX9SKDCPBwO,https://api.spotify.com/v1/tracks/2igwFfvr1OAGX9SKDCPBwO,https://api.spotify.com/v1/audio-analysis/2igwFfvr1OAGX9SKDCPBwO,276920,4
0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,audio_features,3DamFFqW32WihKkTVlwTYQ,spotify:track:3DamFFqW32WihKkTVlwTYQ,https://api.spotify.com/v1/tracks/3DamFFqW32WihKkTVlwTYQ,https://api.spotify.com/v1/audio-analysis/3DamFFqW32WihKkTVlwTYQ,228347,4
0.348,0.717,4,-5.634,1,0.0882,0.311,0.0,0.0786,0.28,66.21,audio_features,07rhyW77lp2bGv8EQoZy6k,spotify:track:07rhyW77lp2bGv8EQoZy6k,https://api.spotify.com/v1/tracks/07rhyW77lp2bGv8EQoZy6k,https://api.spotify.com/v1/audio-analysis/07rhyW77lp2bGv8EQoZy6k,416778,4
0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,audio_features,4wCmqSrbyCgxEXROQE6vtV,spotify:track:4wCmqSrbyCgxEXROQE6vtV,https://api.spotify.com/v1/tracks/4wCmqSrbyCgxEXROQE6vtV,https://api.spotify.com/v1/audio-analysis/4wCmqSrbyCgxEXROQE6vtV,244973,4
0.482,0.844,7,-4.488,1,0.0336,0.00631,0.0,0.189,0.81,174.963,audio_features,3l4cnZdtNbVZgV3ICYh1Ni,spotify:track:3l4cnZdtNbVZgV3ICYh1Ni,https://api.spotify.com/v1/tracks/3l4cnZdtNbVZgV3ICYh1Ni,https://api.spotify.com/v1/audio-analysis/3l4cnZdtNbVZgV3ICYh1Ni,225920,4
0.46,0.796,0,-4.501,0,0.0333,0.00107,0.0,0.106,0.182,100.011,audio_features,0CwYG1UnRmOx8Q1EzElCIL,spotify:track:0CwYG1UnRmOx8Q1EzElCIL,https://api.spotify.com/v1/tracks/0CwYG1UnRmOx8Q1EzElCIL,https://api.spotify.com/v1/audio-analysis/0CwYG1UnRmOx8Q1EzElCIL,222067,4
0.679,0.522,7,-5.603,0,0.0427,0.297,0.0,0.151,0.445,60.014,audio_features,4NpDZPwSXmL0cCTaJuVrCw,spotify:track:4NpDZPwSXmL0cCTaJuVrCw,https://api.spotify.com/v1/tracks/4NpDZPwSXmL0cCTaJuVrCw,https://api.spotify.com/v1/audio-analysis/4NpDZPwSXmL0cCTaJuVrCw,226507,4
0.516,0.448,10,-11.403,0,0.313,0.721,0.0,0.122,0.494,89.682,audio_features,7n6Zwr9JmTKQ6XjjYOjdLF,spotify:track:7n6Zwr9JmTKQ6XjjYOjdLF,https://api.spotify.com/v1/tracks/7n6Zwr9JmTKQ6XjjYOjdLF,https://api.spotify.com/v1/audio-analysis/7n6Zwr9JmTKQ6XjjYOjdLF,384773,4
0.602,0.894,4,-3.975,1,0.032,0.00154,0.0,0.433,0.643,125.988,audio_features,07HPV6hzecJmMJwsIX8YVU,spotify:track:07HPV6hzecJmMJwsIX8YVU,https://api.spotify.com/v1/tracks/07HPV6hzecJmMJwsIX8YVU,https://api.spotify.com/v1/audio-analysis/07HPV6hzecJmMJwsIX8YVU,180800,4
0.881,0.441,11,-6.278,0,0.0646,0.48,9.08e-06,0.119,0.804,138.014,audio_features,5wfllwdjglyQislkskYLBv,spotify:track:5wfllwdjglyQislkskYLBv,https://api.spotify.com/v1/tracks/5wfllwdjglyQislkskYLBv,https://api.spotify.com/v1/audio-analysis/5wfllwdjglyQislkskYLBv,221240,4
0.5,0.225,0,-10.22,1,0.0302,0.842,0.0,0.112,0.355,173.788,audio_features,11qh54D0PKkBwelpDxxiEU,spotify:track:11qh54D0PKkBwelpDxxiEU,https://api.spotify.com/v1/tracks/11qh54D0PKkBwelpDxxiEU,https://api.spotify.com/v1/audio-analysis/11qh54D0PKkBwelpDxxiEU,193320,3
0.447,0.848,2,-6.175,1,0.222,0.033,7.46e-05,0.65,0.485,172.253,audio_features,1ixbwbeBi5ufN4noUKmW5a,spotify:track:1ixbwbeBi5ufN4noUKmW5a,https://api.spotify.com/v1/tracks/1ixbwbeBi5ufN4noUKmW5a,https://api.spotify.com/v1/audio-analysis/1ixbwbeBi5ufN4noUKmW5a,205200,4
0.638,0.656,5,-5.886,1,0.0357,0.188,0.0,0.146,0.225,104.036,audio_features,7wZUrN8oemZfsEd1CGkbXE,spotify:track:7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/audio-analysis/7wZUrN8oemZfsEd1CGkbXE,262467,4
0.645,0.904,2,-4.532,1,0.0462,0.0293,0.0,0.0834,0.671,105.97,audio_features,0JbSghVDghtFEurrSO8JrC,spotify:track:0JbSghVDghtFEurrSO8JrC,https://api.spotify.com/v1/tracks/0JbSghVDghtFEurrSO8JrC,https://api.spotify.com/v1/audio-analysis/0JbSghVDghtFEurrSO8JrC,225560,4
0.561,0.179,10,-11.776,1,0.0373,0.864,1.61e-05,0.11,0.436,67.713,audio_features,4cA2NmoE75r4yU7oeq4QGG,spotify:track:4cA2NmoE75r4yU7oeq4QGG,https://api.spotify.com/v1/tracks/4cA2NmoE75r4yU7oeq4QGG,https://api.spotify.com/v1/audio-analysis/4cA2NmoE75r4yU7oeq4QGG,207103,3
0.663,0.784,6,-11.245,0,0.0438,0.125,0.00348,0.214,0.505,108.492,audio_features,2JCTiiJQFWQNC0Zp8rsJRB,spotify:track:2JCTiiJQFWQNC0Zp8rsJRB,https://api.spotify.com/v1/tracks/2JCTiiJQFWQNC0Zp8rsJRB,https://api.spotify.com/v1/audio-analysis/2JCTiiJQFWQNC0Zp8rsJRB,289067,4
0.429,0.197,3,-9.798,1,0.032,0.774,3.02e-06,0.146,0.197,128.49,audio_features,0u9NVrPqUINrHIFCuPOnYm,spotify:track:0u9NVrPqUINrHIFCuPOnYm,https://api.spotify.com/v1/tracks/0u9NVrPqUINrHIFCuPOnYm,https://api.spotify.com/v1/audio-analysis/0u9NVrPqUINrHIFCuPOnYm,243709,4
0.71,0.598,5,-7.598,0,0.0319,0.508,0.0,0.0971,0.501,119.981,audio_features,3DZQ6mzUkAdHqZWzqxBKIK,spotify:track:3DZQ6mzUkAdHqZWzqxBKIK,https://api.spotify.com/v1/tracks/3DZQ6mzUkAdHqZWzqxBKIK,https://api.spotify.com/v1/audio-analysis/3DZQ6mzUkAdHqZWzqxBKIK,256320,4
0.769,0.371,0,-8.522,1,0.0326,0.733,3.73e-05,0.106,0.653,100.001,audio_features,476JcJ3TpAuCOlGdCmomGm,spotify:track:476JcJ3TpAuCOlGdCmomGm,https://api.spotify.com/v1/tracks/476JcJ3TpAuCOlGdCmomGm,https://api.spotify.com/v1/audio-analysis/476JcJ3TpAuCOlGdCmomGm,225107,4
0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4
0.697,0.474,9,-6.663,1,0.0351,0.603,0.0,0.11,0.249,127.904,audio_features,0rFOs9paloAvEtzwDX1Kmc,spotify:track:0rFOs9paloAvEtzwDX1Kmc,https://api.spotify.com/v1/tracks/0rFOs9paloAvEtzwDX1Kmc,https://api.spotify.com/v1/audio-analysis/0rFOs9paloAvEtzwDX1Kmc,196280,4
0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031,audio_features,28IEbk5a7twNTbUEvWslUb,spotify:track:28IEbk5a7twNTbUEvWslUb,https://api.spotify.com/v1/tracks/28IEbk5a7twNTbUEvWslUb,https://api.spotify.com/v1/audio-analysis/28IEbk5a7twNTbUEvWslUb,208107,4
0.736,0.74,0,-2.18,1,0.0786,0.515,0.0,0.0468,0.803,140.141,audio_features,66TRwr5uJwPt15mfFkzhbi,spotify:track:66TRwr5uJwPt15mfFkzhbi,https://api.spotify.com/v1/tracks/66TRwr5uJwPt15mfFkzhbi,https://api.spotify.com/v1/audio-analysis/66TRwr5uJwPt15mfFkzhbi,221933,4
0.71,0.484,2,-7.415,1,0.049,0.217,3.93e-06,0.0879,0.576,109.951,audio_features,2CzWeyC9zlDpIOZPUUKrBW,spotify:track:2CzWeyC9zlDpIOZPUUKrBW,https://api.spotify.com/v1/tracks/2CzWeyC9zlDpIOZPUUKrBW,https://api.spotify.com/v1/audio-analysis/2CzWeyC9zlDpIOZPUUKrBW,183667,4
0.662,0.77,0,-4.887,1,0.0367,0.0875,0.0,0.35,0.769,132.057,audio_features,103u49mLoJUge83B1CnLxI,spotify:track:103u49mLoJUge83B1CnLxI,https://api.spotify.com/v1/tracks/103u49mLoJUge83B1CnLxI,https://api.spotify.com/v1/audio-analysis/103u49mLoJUge83B1CnLxI,167535,4
0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,audio_features,4RCWB3V8V0dignt99LZ8vH,spotify:track:4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/audio-analysis/4RCWB3V8V0dignt99LZ8vH,232533,4
0.578,0.572,8,-8.378,1,0.0971,0.767,0.0,0.111,0.326,151.384,audio_features,0PFgeiQORt3eqq5OX7BxCc,spotify:track:0PFgeiQORt3eqq5OX7BxCc,https://api.spotify.com/v1/tracks/0PFgeiQORt3eqq5OX7BxCc,https://api.spotify.com/v1/audio-analysis/0PFgeiQORt3eqq5OX7BxCc,229639,4
0.619,0.709,7,-4.633,1,0.0395,0.00541,0.0,0.507,0.68,144.972,audio_features,1IYaMVfidzSfvCUZYXhsU1,spotify:track:1IYaMVfidzSfvCUZYXhsU1,https://api.spotify.com/v1/tracks/1IYaMVfidzSfvCUZYXhsU1,https://api.spotify.com/v1/audio-analysis/1IYaMVfidzSfvCUZYXhsU1,253400,4
0.742,0.913,5,-3.227,0,0.0773,0.122,0.0,0.329,0.704,116.029,audio_features,6NqfslFfCCOyBQ0Xw8kN8E,spotify:track:6NqfslFfCCOyBQ0Xw8kN8E,https://api.spotify.com/v1/tracks/6NqfslFfCCOyBQ0Xw8kN8E,https://api.spotify.com/v1/audio-analysis/6NqfslFfCCOyBQ0Xw8kN8E,198000,4
0.549,0.242,5,-11.692,1,0.038,0.809,8.1e-05,0.127,0.286,144.211,audio_features,0zWbYGQq5O1KQd0iqzgjP6,spotify:track:0zWbYGQq5O1KQd0iqzgjP6,https://api.spotify.com/v1/tracks/0zWbYGQq5O1KQd0iqzgjP6,https://api.spotify.com/v1/audio-analysis/0zWbYGQq5O1KQd0iqzgjP6,180304,4
0.619,0.87,2,-4.956,1,0.501,0.41,1.37e-06,0.0571,0.94,188.772,audio_features,1Y4ZdPOOgCUhBcKZOrUFiS,spotify:track:1Y4ZdPOOgCUhBcKZOrUFiS,https://api.spotify.com/v1/tracks/1Y4ZdPOOgCUhBcKZOrUFiS,https://api.spotify.com/v1/audio-analysis/1Y4ZdPOOgCUhBcKZOrUFiS,219773,4
0.723,0.644,11,-6.863,0,0.222,0.00308,0.0,0.352,0.645,144.09,audio_features,6DbqCKweKwVkHgRv1CI53D,spotify:track:6DbqCKweKwVkHgRv1CI53D,https://api.spotify.com/v1/tracks/6DbqCKweKwVkHgRv1CI53D,https://api.spotify.com/v1/audio-analysis/6DbqCKweKwVkHgRv1CI53D,261027,4
0.674,0.756,1,-4.927,1,0.471,0.856,0.0,0.105,0.861,78.708,audio_features,4Js2MCBgl8wupEjKewj0kT,spotify:track:4Js2MCBgl8wupEjKewj0kT,https://api.spotify.com/v1/tracks/4Js2MCBgl8wupEjKewj0kT,https://api.spotify.com/v1/audio-analysis/4Js2MCBgl8wupEjKewj0kT,151406,4
0.794,0.777,1,-3.696,0,0.0813,0.0982,0.0,0.202,0.706,160.022,audio_features,6PBAPjshd2JfEiWpdf3C2a,spotify:track:6PBAPjshd2JfEiWpdf3C2a,https://api.spotify.com/v1/tracks/6PBAPjshd2JfEiWpdf3C2a,https://api.spotify.com/v1/audio-analysis/6PBAPjshd2JfEiWpdf3C2a,173040,4
0.506,0.799,1,-6.58,1,0.38,0.0791,0.0,0.0929,0.461,120.405,audio_features,3RGyFugqjQjlL8XX0NW8dZ,spotify:track:3RGyFugqjQjlL8XX0NW8dZ,https://api.spotify.com/v1/tracks/3RGyFugqjQjlL8XX0NW8dZ,https://api.spotify.com/v1/audio-analysis/3RGyFugqjQjlL8XX0NW8dZ,236080,5
0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011,audio_features,5hnyJvgoWiQUYZttV4wXy6,spotify:track:5hnyJvgoWiQUYZttV4wXy6,https://api.spotify.com/v1/tracks/5hnyJvgoWiQUYZttV4wXy6,https://api.spotify.com/v1/audio-analysis/5hnyJvgoWiQUYZttV4wXy6,267960,4
0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,audio_features,5wQnmLuC1W7ATsArWACrgW,spotify:track:5wQnmLuC1W7ATsArWACrgW,https://api.spotify.com/v1/tracks/5wQnmLuC1W7ATsArWACrgW,https://api.spotify.com/v1/audio-analysis/5wQnmLuC1W7ATsArWACrgW,311107,4
0.476,0.736,2,-5.38,1,0.0343,0.0217,1.08e-06,0.203,0.251,129.084,audio_features,40LQiUUUKXVGyNs09lHVjW,spotify:track:40LQiUUUKXVGyNs09lHVjW,https://api.spotify.com/v1/tracks/40LQiUUUKXVGyNs09lHVjW,https://api.spotify.com/v1/audio-analysis/40LQiUUUKXVGyNs09lHVjW,261853,4
0.791,0.613,1,-11.628,0,0.0763,0.0986,0.0,0.0765,0.896,143.017,audio_features,60R2v9lheAu3lwZwAFxMZK,spotify:track:60R2v9lheAu3lwZwAFxMZK,https://api.spotify.com/v1/tracks/60R2v9lheAu3lwZwAFxMZK,https://api.spotify.com/v1/audio-analysis/60R2v9lheAu3lwZwAFxMZK,170640,4
0.421,0.799,6,-5.183,0,0.0562,0.00871,1.63e-05,0.0794,0.731,82.408,audio_features,4T4NLIMypdmyUwK54jECk4,spotify:track:4T4NLIMypdmyUwK54jECk4,https://api.spotify.com/v1/tracks/4T4NLIMypdmyUwK54jECk4,https://api.spotify.com/v1/audio-analysis/4T4NLIMypdmyUwK54jECk4,221720,4
0.792,0.589,4,-6.869,0,0.262,0.0259,0.000128,0.114,0.778,157.147,audio_features,0tYPj0NYa7vjlJaqlRSnJb,spotify:track:0tYPj0NYa7vjlJaqlRSnJb,https://api.spotify.com/v1/tracks/0tYPj0NYa7vjlJaqlRSnJb,https://api.spotify.com/v1/audio-analysis/0tYPj0NYa7vjlJaqlRSnJb,207587,4
0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,audio_features,3Ua0m0YmEjrMi9XErKcNiR,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,https://api.spotify.com/v1/tracks/3Ua0m0YmEjrMi9XErKcNiR,https://api.spotify.com/v1/audio-analysis/3Ua0m0YmEjrMi9XErKcNiR,212241,4
0.711,0.761,8,-3.04,1,0.225,0.067,0.0,0.041,0.718,95.824,audio_features,6k8uthjEbttfWXcGaNTQGD,spotify:track:6k8uthjEbttfWXcGaNTQGD,https://api.spotify.com/v1/tracks/6k8uthjEbttfWXcGaNTQGD,https://api.spotify.com/v1/audio-analysis/6k8uthjEbttfWXcGaNTQGD,243880,4
0.803,0.454,8,-4.802,0,0.0294,0.352,0.0,0.0655,0.739,99.99,audio_features,7k6IzwMGpxnRghE7YosnXT,spotify:track:7k6IzwMGpxnRghE7YosnXT,https://api.spotify.com/v1/tracks/7k6IzwMGpxnRghE7YosnXT,https://api.spotify.com/v1/audio-analysis/7k6IzwMGpxnRghE7YosnXT,192213,4
0.888,0.577,1,-7.702,0,0.0612,0.0986,0.0,0.131,0.609,84.003,audio_features,05Sgj1Hx03ZXc57gsV1kfX,spotify:track:05Sgj1Hx03ZXc57gsV1kfX,https://api.spotify.com/v1/tracks/05Sgj1Hx03ZXc57gsV1kfX,https://api.spotify.com/v1/audio-analysis/05Sgj1Hx03ZXc57gsV1kfX,241840,4
0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,audio_features,0mUyMawtxj1CJ76kn9gIZK,spotify:track:0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/tracks/0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/audio-analysis/0mUyMawtxj1CJ76kn9gIZK,233640,4
0.421,0.728,7,-5.644,1,0.035,0.136,0.0,0.136,0.311,150.12,audio_features,1bPqAXwNiVcM6zjJU1Z4Cd,spotify:track:1bPqAXwNiVcM6zjJU1Z4Cd,https://api.spotify.com/v1/tracks/1bPqAXwNiVcM6zjJU1Z4Cd,https://api.spotify.com/v1/audio-analysis/1bPqAXwNiVcM6zjJU1Z4Cd,244667,4
0.564,0.419,1,-10.8,1,0.0323,0.179,0.0,0.707,0.287,144.013,audio_features,25bu6rqqBZrYXuLaZaCzVs,spotify:track:25bu6rqqBZrYXuLaZaCzVs,https://api.spotify.com/v1/tracks/25bu6rqqBZrYXuLaZaCzVs,https://api.spotify.com/v1/audio-analysis/25bu6rqqBZrYXuLaZaCzVs,166520,4
0.675,0.479,0,-9.87,0,0.0278,0.633,1.81e-05,0.0881,0.454,81.993,audio_features,0nZM3gXnFcNmbVGzMeqIXE,spotify:track:0nZM3gXnFcNmbVGzMeqIXE,https://api.spotify.com/v1/tracks/0nZM3gXnFcNmbVGzMeqIXE,https://api.spotify.com/v1/audio-analysis/0nZM3gXnFcNmbVGzMeqIXE,209493,4
0.633,0.976,8,-5.362,1,0.0519,0.00281,1.29e-05,0.382,0.493,142.027,audio_features,5YJtMNWKe55yr49cyJgxva,spotify:track:5YJtMNWKe55yr49cyJgxva,https://api.spotify.com/v1/tracks/5YJtMNWKe55yr49cyJgxva,https://api.spotify.com/v1/audio-analysis/5YJtMNWKe55yr49cyJgxva,197124,4
0.891,0.439,7,-7.994,0,0.428,0.0351,0.0,0.0932,0.622,77.499,audio_features,2ajhenDRiiAnCHHjsIOHhJ,spotify:track:2ajhenDRiiAnCHHjsIOHhJ,https://api.spotify.com/v1/tracks/2ajhenDRiiAnCHHjsIOHhJ,https://api.spotify.com/v1/audio-analysis/2ajhenDRiiAnCHHjsIOHhJ,224253,4
0.942,0.892,6,-6.363,0,0.196,0.023,0.000897,0.264,0.595,100.007,audio_features,50UkypyQJbSQLaXHke5Yep,spotify:track:50UkypyQJbSQLaXHke5Yep,https://api.spotify.com/v1/tracks/50UkypyQJbSQLaXHke5Yep,https://api.spotify.com/v1/audio-analysis/50UkypyQJbSQLaXHke5Yep,180493,4
0.791,0.462,0,-13.538,0,0.206,0.00659,2.44e-05,0.162,0.674,99.988,audio_features,7mEaVKlxsk8NPiLX4Jsw3p,spotify:track:7mEaVKlxsk8NPiLX4Jsw3p,https://api.spotify.com/v1/tracks/7mEaVKlxsk8NPiLX4Jsw3p,https://api.spotify.com/v1/audio-analysis/7mEaVKlxsk8NPiLX4Jsw3p,124884,4
0.693,0.823,5,-3.761,1,0.0726,0.0932,0.0,0.328,0.741,87.904,audio_features,1yKu2MhpwzDXXH2tzG6xoa,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,https://api.spotify.com/v1/tracks/1yKu2MhpwzDXXH2tzG6xoa,https://api.spotify.com/v1/audio-analysis/1yKu2MhpwzDXXH2tzG6xoa,196093,4
0.569,0.882,3,-2.777,0,0.06,0.0316,0.0,0.142,0.201,148.038,audio_features,42VsgItocQwOQC3XWZ8JNA,spotify:track:42VsgItocQwOQC3XWZ8JNA,https://api.spotify.com/v1/tracks/42VsgItocQwOQC3XWZ8JNA,https://api.spotify.com/v1/audio-analysis/42VsgItocQwOQC3XWZ8JNA,191701,4
0.539,0.583,1,-4.935,0,0.0275,0.108,0.0,0.111,0.337,86.063,audio_features,1qIKynV6YQZgocodkPdCy7,spotify:track:1qIKynV6YQZgocodkPdCy7,https://api.spotify.com/v1/tracks/1qIKynV6YQZgocodkPdCy7,https://api.spotify.com/v1/audio-analysis/1qIKynV6YQZgocodkPdCy7,328093,4
0.77,0.587,8,-5.99,0,0.265,0.0268,0.0,0.0621,0.574,92.009,audio_features,7BKi4ZcyMBXeAvJ1OPxhdV,spotify:track:7BKi4ZcyMBXeAvJ1OPxhdV,https://api.spotify.com/v1/tracks/7BKi4ZcyMBXeAvJ1OPxhdV,https://api.spotify.com/v1/audio-analysis/7BKi4ZcyMBXeAvJ1OPxhdV,247973,4
0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,audio_features,003vvx7Niy0yvhvHt4a68B,spotify:track:003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/audio-analysis/003vvx7Niy0yvhvHt4a68B,222973,4
0.551,0.896,9,-3.152,0,0.109,0.033,0.0,0.0899,0.858,171.79,audio_features,4faFAhOflLzhfJECveRwva,spotify:track:4faFAhOflLzhfJECveRwva,https://api.spotify.com/v1/tracks/4faFAhOflLzhfJECveRwva,https://api.spotify.com/v1/audio-analysis/4faFAhOflLzhfJECveRwva,226640,4
0.7,0.538,1,-5.952,1,0.045,0.000204,0.0,0.105,0.189,136.518,audio_features,3B7i9OKRRmIsSBHEbJz58Y,spotify:track:3B7i9OKRRmIsSBHEbJz58Y,https://api.spotify.com/v1/tracks/3B7i9OKRRmIsSBHEbJz58Y,https://api.spotify.com/v1/audio-analysis/3B7i9OKRRmIsSBHEbJz58Y,237733,4
0.377,0.565,7,-4.74,1,0.0312,0.112,1.65e-06,0.204,0.14,134.542,audio_features,3w8xlZi49MQuQkyyB5bi5e,spotify:track:3w8xlZi49MQuQkyyB5bi5e,https://api.spotify.com/v1/tracks/3w8xlZi49MQuQkyyB5bi5e,https://api.spotify.com/v1/audio-analysis/3w8xlZi49MQuQkyyB5bi5e,225280,4
0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,audio_features,2qxmye6gAegTMjLKEBoR3d,spotify:track:2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,169354,4
0.613,0.914,7,-5.153,1,0.03,0.00522,2.21e-06,0.26,0.916,141.978,audio_features,1rXq0uoV4KTgRN64jXzIxo,spotify:track:1rXq0uoV4KTgRN64jXzIxo,https://api.spotify.com/v1/tracks/1rXq0uoV4KTgRN64jXzIxo,https://api.spotify.com/v1/audio-analysis/1rXq0uoV4KTgRN64jXzIxo,206865,4
0.483,0.412,7,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163,audio_features,41zXlQxzTi6cGAjpOXyLYH,spotify:track:41zXlQxzTi6cGAjpOXyLYH,https://api.spotify.com/v1/tracks/41zXlQxzTi6cGAjpOXyLYH,https://api.spotify.com/v1/audio-analysis/41zXlQxzTi6cGAjpOXyLYH,203569,3
0.847,0.733,10,-6.439,0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,audio_features,6pcywuOeGGWeOQzdUyti6k,spotify:track:6pcywuOeGGWeOQzdUyti6k,https://api.spotify.com/v1/tracks/6pcywuOeGGWeOQzdUyti6k,https://api.spotify.com/v1/audio-analysis/6pcywuOeGGWeOQzdUyti6k,193591,4
0.451,0.627,8,-4.59,1,0.127,0.591,0.00958,0.118,0.77,74.69,audio_features,0dGqP4VickYjtIaB5VOt4H,spotify:track:0dGqP4VickYjtIaB5VOt4H,https://api.spotify.com/v1/tracks/0dGqP4VickYjtIaB5VOt4H,https://api.spotify.com/v1/audio-analysis/0dGqP4VickYjtIaB5VOt4H,184000,4
0.783,0.916,1,-3.344,1,0.415,0.11,0.0,0.0746,0.695,95.321,audio_features,2Ozc0me9PV5vlt8cokwdvI,spotify:track:2Ozc0me9PV5vlt8cokwdvI,https://api.spotify.com/v1/tracks/2Ozc0me9PV5vlt8cokwdvI,https://api.spotify.com/v1/audio-analysis/2Ozc0me9PV5vlt8cokwdvI,247427,4
0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,audio_features,77loZpT5Y5PRP1S451P9Yz,spotify:track:77loZpT5Y5PRP1S451P9Yz,https://api.spotify.com/v1/tracks/77loZpT5Y5PRP1S451P9Yz,https://api.spotify.com/v1/audio-analysis/77loZpT5Y5PRP1S451P9Yz,232800,4
0.532,0.807,2,-4.301,1,0.057,0.0584,0.0,0.114,0.759,87.183,audio_features,7yXibbAYi4to5oQTeO738f,spotify:track:7yXibbAYi4to5oQTeO738f,https://api.spotify.com/v1/tracks/7yXibbAYi4to5oQTeO738f,https://api.spotify.com/v1/audio-analysis/7yXibbAYi4to5oQTeO738f,217440,4
0.754,0.718,11,-4.209,0,0.111,0.0122,0.000111,0.0923,0.576,169.116,audio_features,4L55p6txv9vuCWhpNnY6eY,spotify:track:4L55p6txv9vuCWhpNnY6eY,https://api.spotify.com/v1/tracks/4L55p6txv9vuCWhpNnY6eY,https://api.spotify.com/v1/audio-analysis/4L55p6txv9vuCWhpNnY6eY,201000,4
0.756,0.691,2,-3.718,1,0.178,0.0744,0.0,0.364,0.632,104.999,audio_features,4MeDnO5yA2Zi6IMlVApRci,spotify:track:4MeDnO5yA2Zi6IMlVApRci,https://api.spotify.com/v1/tracks/4MeDnO5yA2Zi6IMlVApRci,https://api.spotify.com/v1/audio-analysis/4MeDnO5yA2Zi6IMlVApRci,235187,4
0.461,0.887,11,-4.871,0,0.0429,0.000219,0.0,0.104,0.411,95.964,audio_features,5ya0TmUQw2wHMkq36rPsnd,spotify:track:5ya0TmUQw2wHMkq36rPsnd,https://api.spotify.com/v1/tracks/5ya0TmUQw2wHMkq36rPsnd,https://api.spotify.com/v1/audio-analysis/5ya0TmUQw2wHMkq36rPsnd,189987,4
0.526,0.775,0,-6.05,1,0.0352,0.707,2.05e-05,0.217,0.962,80.106,audio_features,3G7tRC24Uh09Hmp1KZ7LQ2,spotify:track:3G7tRC24Uh09Hmp1KZ7LQ2,https://api.spotify.com/v1/tracks/3G7tRC24Uh09Hmp1KZ7LQ2,https://api.spotify.com/v1/audio-analysis/3G7tRC24Uh09Hmp1KZ7LQ2,167373,4
0.828,0.792,10,-5.435,0,0.179,0.182,0.0,0.281,0.777,134.199,audio_features,2tOZtdbkAMQASWokLvSlzj,spotify:track:2tOZtdbkAMQASWokLvSlzj,https://api.spotify.com/v1/tracks/2tOZtdbkAMQASWokLvSlzj,https://api.spotify.com/v1/audio-analysis/2tOZtdbkAMQASWokLvSlzj,233360,4
